,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,T3,RSI,WILLR,ADX,ADXR,MOM,CMO,ROC,ROCR,TRIX,MIDPOINT,HT_TRENDLINE,SINE,LEAD SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,QUADRATURE,PHASE,MACD_Hist,MACD_Signal,MACD,MACDEXT,MACDEXT_Signal,MACDEXT_Hist,STOCH_SlowD,STOCH_SlowK,STOCHF_FastD,STOCHF_FastK,STOCHRSI_FastD,STOCHRSI_FastK,APO,PPO,BOP,TRANGE,Chaikin A/D,OBV,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,MIDPRICE,ATR,NATR,ULTOSC,Real Upper Band,Real Middle Band,Real Lower Band,SAR,ADOSC
2009-08-14,1008.4100,1005.9322,1006.9700,1005.4821,1004.8048,1008.4100,1004.3205,1142.3496,945.4447,1007.0749,39.1490,-48.8132,45.9781,42.7350,-1.7200,-21.7021,-0.1710,0.9983,0.0452,1008.4100,956.5735,-0.1281,-0.7919,1,32.8408,187.3606,-6.3782,6.0923,-0.6640,20.9323,20.2683,29.5224,36.6223,-7.1000,49.4274,62.7204,62.7204,56.3646,67.0429,33.4931,29.5224,3.0376,-0.4522,18.1300,333175279146.1715,246619640000.0000,-66.6667,0.0000,50.0000,50.0000,51.6478,52.4645,22.4731,7.0067,7.3413,2.2889,1003.8700,16.3334,1.6267,58.7903,1017.0500,1008.4100,999.7701,987.8854,4536015300.7357
2009-08-17,991.9100,988.4641,987.8500,982.4913,980.4247,991.9100,993.3914,1141.3668,945.7875,991.6374,10.2803,-96.4213,67.5146,56.7464,-33.0000,-79.4394,-3.2585,0.9674,-0.7764,991.9100,956.5701,-0.1649,-0.8140,1,34.3026,189.4905,-22.3677,8.6747,-2.8666,20.2156,17.3490,25.0681,35.2091,-10.1409,51.8752,46.4338,46.4338,3.5229,43.0674,0.0000,25.0681,2.5691,-0.9380,25.5800,329593871022.5087,242531070000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,89.0511,47.1462,2.7305,19.7606,1.1444,995.5550,20.9567,2.1390,51.9087,1016.2701,991.9100,967.5500,1018.0000,3009461785.5127
2009-08-18,984.7000,989.2680,986.3566,987.5451,988.2728,984.7000,993.0159,1140.3911,946.2264,987.8479,43.9878,-43.2639,78.2829,72.8988,-14.4200,-12.0243,-1.4361,0.9856,-0.4909,984.7000,957.4479,-0.2731,-0.8734,1,34.4702,195.8513,-24.8239,-3.4884,-3.6468,19.3039,15.6571,21.8422,33.2823,-11.4401,46.6196,30.7046,30.7046,32.2263,27.7598,49.7862,21.8422,2.2307,0.8554,11.4700,332578373055.1831,246730040000.0000,66.6667,50.0000,0.0000,-50.0000,50.7089,89.0511,30.4696,1.7646,9.8803,0.5722,988.3450,16.2134,1.6383,52.9670,994.6400,984.7000,974.7600,1017.6051,3060989468.2712
2009-08-19,993.0650,994.0627,994.1967,995.0866,996.2448,993.0650,994.5466,1139.4228,946.7287,991.9603,62.9863,-16.5875,52.9133,65.5981,16.7300,25.9725,1.7076,1.0171,-0.0270,993.0650,958.9968,-0.3816,-0.9234,1,34.1839,202.4299,9.8975,-3.1420,-3.6873,18.3821,14.6948,17.8426,30.8499,-13.0072,35.4442,29.1943,29.1943,51.8337,42.5444,77.8469,17.8426,1.8158,0.5045,18.9900,335423114018.6064,250987040000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,27.5438,14.0332,24.7024,4.9401,8.6961,990.1150,17.6017,1.7664,56.2968,999.8550,993.0650,986.2750,1017.2141,3708942057.0098
2009-08-20,1001.9150,1002.9342,1003.7333,1006.2327,1007.3770,1001.9150,1000.2459,1138.4624,947.3351,1001.1397,82.2899,-5.4770,61.1413,57.0273,17.7000,64.5798,1.7885,1.0179,0.4338,1001.9150,961.4308,-0.4690,-0.9561,1,34.2811,207.9674,-2.6086,6.5519,-2.9907,17.6344,14.6437,15.1133,27.9643,-12.8510,38.7128,56.2394,56.2394,84.6583,75.8777,100.0000,15.1133,1.5335,0.8747,12.5300,339105682055.0707,255880200000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,69.3693,8.1976,45.3279,2.4701,13.6580,994.7700,15.0658,1.4956,61.6822,1012.8250,1001.9150,991.0050,1016.8271,4808563213.3679
2009-08-21,1016.7500,1018.3981,1019.8767,1024.6522,1026.0188,1016.7500,1011.7499,1137.5107,948.1231,1016.5777,93.6604,-4.6794,75.9509,68.5461,29.6700,87.3207,2.9775,1.0298,0.9800,1016.7500,964.5458,-0.5377,-0.9764,1,33.5954,212.5265,-51.4562,1.2600,-1.3609,17.2942,15.9332,13.7799,25.1183,-11.3385,54.4243,77.8391,77.8391,97.0253,92.6156,100.0000,13.7799,1.3936,0.9212,20.2200,344063796728.3017,261765750000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,90.7606,3.5001,72.2642,1.2350,25.4990,1011.9900,17.6429,1.7194,64.6845,1035.5100,1016.7500,997.9900,978.5100,6398848063.0544
2009-08-24,1025.8500,1023.1793,1025.7566,1026.8578,1026.4548,1025.8500,1017.2657,1136.5676,948.8975,1024.3129,90.2025,-38.3035,85.1162,80.5336,18.2000,80.4050,1.8067,1.0181,0.8104,1025.8500,970.5162,-0.6271,-0.9942,1,32.4345,218.8373,-42.6496,-21.4648,-0.4615,17.1788,16.7174,12.8775,22.4410,-9.5635,73.9278,87.7049,87.7049,81.4311,97.6796,93.0387,12.8775,1.2980,-0.0765,13.3400,340681047755.5308,255463300000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,94.2814,1.9931,67.7132,0.6175,20.9795,1022.4400,15.4914,1.5105,58.7482,1026.4100,1025.8500,1025.2899,979.0008,5391376459.0396
2009-08-25,1026.7850,1026.3931,1027.1900,1028.6905,1028.0958,1026.7850,1019.3542,1135.6332,949.6885,1027.8149,92.5798,-63.8506,90.1324,87.6243,1.8700,85.1596,0.1822,1.0018,0.5696,1026.7850,976.4367,-0.6245,-0.9939,1,32.2582,218.6464,32.5752,-26.5846,0.1250,17.2100,17.3350,11.3810,19.9119,-8.5310,84.2247,87.1300,87.1300,82.9337,96.5053,96.4772,11.3810,1.1438,0.1187,12.1801,336701949814.9484,261232040000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,95.1486,1.1158,44.8830,0.3088,12.4198,1030.1150,13.8357,1.3459,55.9089,1029.2150,1026.7850,1024.3549,980.1372,3223027234.5719
2009-08-26,1028.0600,1027.5444,1028.0800,1028.6939,1028.1131,1028.0600,1023.2501,1134.7074,950.4729,1028.7653,92.7534,-59.5180,51.4981,70.8152,2.5500,85.5069,0.2486,1.0025,0.3389,1028.0600,980.7482,-0.6077,-0.9913,1,33.1928,217.4231,81.0330,-6.5901,0.3367,17.2942,17.6310,10.3042,17.5257,-7.2215,85.0651,80.3605,80.3605,76.7166,93.8466,92.0238,10.3042,1.0326,0.0706,10.9000,337727292005.1354,266312100000.0000,-66.6667,100.0000,50.0000,-50.0000,53.2530,12.8638,19.3822,25.1050,4.7943,6.2099,1029.6600,12.3679,1.2030,64.0781,1028.1800,1028.0600,1027.9400,981.8656,2369218045.5699
2009-08-27,1029.5500,1029.8348,1030.0267,1030.9814,1030.7868,1029.5500,1026.6856,1133.7903,951.2779,1030.3050,96.5746,-13.7185,47.1902,49.3442,2.9800,93.1492,0.2899,1.0029,0.2618,1029.5500,983.6403,-0.5889,-0.9879,1,33.9171,216.0806,100.2195,13.8185,0.4767,17.4134,17.8901,10.3986,15.4008,-5.0022,82.0583,78.6844,78.6844,76.4029,96.1670,100.0000,10.3986,1.0390,0.1851,17.1299,341925696980.2457,272097980000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,42.8823,26.3313,10.5260,7.7672,3.1049,1024.7650,14.7489,1.4306,65.0931,1032.4100,1029.5500,1026.6900,983.5421,3140405138.0070
2009-08-28,1029.9550,1029.2316,1029.6134,1029.4128,1029.0261,1029.9550,1026.7459,1132.8816,952.0545,1029.9109,54.9998,-45.2941,40.0468,43.6185,0.8101,9.9995,0.0788,1.0008,0.1105,1029.9550,986.3008,-0.5521,-0.9800,1,34.2529,213.5111,75.4610,38.4665,0.2498,17.4759,17.7257,10.3006,13.7600,-3.4593,76.1067,69.2751,69.2751,54.7059,64.0079,0.0000,10.3006,1.0271,-0.1646,16.3400,340247368305.8139,266312200000.0000,66.6667,50.0000,100.0000,50.0000,50.0888,32.9033,12.4919,24.7436,3.8836,7.6925,1027.8350,15.5444,1.5107,59.7185,1032.0049,1029.9550,1027.9051,985.1683,2636385721.4114
2009-08-31,1024.7750,1023.4905,1023.3900,1021.6372,1020.8302,1024.7750,1024.0233,1131.9809,952.7401,1024.7337,12.2486,-75.8551,43.1229,41.5848,-10.3600,-75.5029,-1.0049,0.9900,-0.2035,1024.7750,988.2038,-0.5341,-0.9755,1,35.1243,212.2801,2.6349,46.2077,-0.5951,17.3271,16.7319,9.3674,12.3739,-3.0065,66.5702,51.7512,51.7512,24.1449,33.3333,0.0000,9.3674,0.9326,-0.4334,14.3101,340913716031.1078,261307640000.0000,-66.6667,100.0000,50.0000,-50.0000,53.8712,46.1990,35.0091,12.8833,10.4518,3.8462,1027.0450,14.9272,1.4626,56.8910,1033.0851,1024.7750,1016.4650,987.3404,2402544261.6329
2009-09-01,1009.3300,1006.5235,1005.5667,1000.2500,998.5077,1009.3300,1012.4751,1131.0869,953.1931,1009.0163,2.3446,-94.5292,64.0165,53.5697,-30.8901,-95.3108,-3.0022,0.9700,-0.8829,1009.3300,990.4181,-0.5021,-0.9665,1,35.4907,210.1373,-44.6369,36.7899,-2.6925,16.6539,13.9614,8.2532,11.3084,-3.0552,49.5561,27.6419,27.6419,4.0749,0.0000,0.0000,8.2532,0.8212,-0.6677,32.1699,334802206693.3904,254445280000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,84.9102,50.0367,4.0833,23.5659,1.9231,1012.3650,23.5486,2.3595,42.3016,1031.9100,1009.3300,986.7500,989.4256,143897578.6651
2009-09-02,996.3950,998.6745,995.8467,993.9670,993.9082,996.3950,1004.5973,1130.1996,953.6087,998.3087,1.8975,-92.3793,76.3701,70.1933,-25.8700,-96.2050,-2.5347,0.9747,-0.9139,996.3950,992.4739,-0.4988,-0.9656,1,34.9471,209.9239,-62.2057,24.7659,-4.2277,15.5970,11.3693,8.9229,10.6206,-1.6976,30.2502,11.3575,11.3575,5.8527,0.0000,0.0000,8.9229,0.8873,-0.1577,8.3701,332840683423.4697,248602550000.0000,-66.6667,100.0000,50.0000,-50.0000,-0.0000,88.7237,50.4188,3.0125,16.0930,0.9616,1010.2100,15.9593,1.6044,41.8993,999.6850,996.3950,993.1050,991.4274,-1417296884.6752
2009-09-03,998.9950,1001.7182,1000.4100,1001.1636,1002.5282,998.9950,1004.4492,1129.3191,954.1050,999.1029,50.5579,-1.6580,57.4484,66.9093,5.2000,1.1159,0.5210,1.0052,-0.3808,998.9950,994.9939,-0.4909,-0.9632,1,33.8457,209.4008,-64.1132,12.1315,-4.5687,14.4548,9.8861,8.9734,10.0865,-1.1131,16.7391,11.2180,11.2180,23.7264,30.5451,91.6353,8.9734,0.8914,0.6369,11.1800,337307784957.8232,253226830000.0000,66.6667,50.0000,0.0000,-50.0000,44.2773,38.5268,29.6489,13.1571,8.0465,3.5707,997.7000,13.5697,1.3526,47.1430,1007.4850,998.9950,990.5050,991.9700,-505771687.4132
2009-09-04,1009.8200,1011.5061,1012.0133,1014.5838,1016.2495,1009.8200,1009.7607,1128.4461,954.7279,1008.7114,80.5171,-0.3300,57.3905,57.4195,21.6500,61.0342,2.1764,1.0218,0.2812,1009.8200,998.5442,-0.4262,-0.9410,1,32.4194,205.2265,-63.0268,2.0943,-3.8349,13.4961,9.6612,9.4947,9.7107,-0.2160,18.2527,32.1825,32.1825,66.9684,63.8784,100.0000,9.4947,0.9421,0.8469,14.8300,341360972855.6349,257324200000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,57.3325,14.1666,52.2379,4.0232,14.8354,1004.3650,14.1998,1.3971,53.0060,1022.9800,1009.8200,996.6600,991.9700,1202754923.2626
2009-09-08,1020.8950,1020.7620,1022.3934,1024.8733,1025.7730,1020.8950,1016.7070,1127.5811,955.4346,1019.5365,89.3412,-2.7843,68.1185,62.7545,22.1500,78.6825,2.2078,1.0221,0.6378,1020.8950,1001.7697,-0.3973,-0.9298,1,30.8207,203.4064,-70.8705,-12.1578,-2.7233,12.8153,10.0920,9.5383,9.5059,0.0324,34.7231,60.7689,60.7689,91.6120,97.2118,100.0000,9.5383,0.9450,0.9081,9.6699,345634088160.5573,262559360000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,78.8465,8.4275,71.2519,2.0116,17.0076,1013.8600,11.9349,1.1639,52.0137,1029.8850,1020.8950,1011.9050,992.2500,3151983867.9904
2009-09-09,1029.3800,1029.1673,1030.7100,1033.3395,1033.6597,1029.3800,1024.1128,1126.7242,956.2139,1029.0857,94.0918,-16.8080,78.9742,73.5463,16.9700,88.1836,1.6696,1.0167,0.7602,1029.3800,1005.2318,-0.3147,-0.8937,1,29.1490,198.3413,-48.2503,-34.3393,-1.4913,12.4425,10.9511,8.9593,9.3565,-0.3972,58.9712,83.9622,83.9622,93.3064,100.0000,100.0000,8.9593,0.8866,0.6475,12.3700,348338428157.0690,267761910000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,89.8298,4.1383,77.2432,1.0058,18.7738,1027.5050,12.1524,1.1760,54.8078,1037.3600,1029.3800,1021.4000,994.1388,4523323538.0883
2009-09-10,1038.7550,1039.1491,1040.5500,1043.8671,1044.1558,1038.7550,1033.0138,1125.8761,957.0932,1039.1974,97.3182,-0.0000,86.6442,82.8092,18.7500,94.6363,1.8286,1.0183,0.8675,1038.7550,1008.3966,-0.1613,-0.8119,1,27.5893,189.2805,19.7445,-42.6367,-0.0671,12.4257,12.3586,9.0264,9.2040,-0.1776,79.9013,94.9728,94.9728,100.0000,100.0000,100.0000,9.0264,0.8920,0.6925,16.1000,353529808157.0690,272953290000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,94.3142,1.7800,60.8337,0.5029,17.1870,1034.0550,14.1262,1.3529,60.4966,1049.5250,1038.7550,1027.9850,995.9520,6324917626.9385
2009-09-11,1043.4350,1041.5364,1043.2000,1043.9048,1043.2178,1043.4350,1035.7148,1125.0364,957.9495,1043.0679,85.1436,-27.0609,91.3706,89.0074,9.3600,70.2872,0.9058,1.0091,0.5933,1043.4350,1011.0440,-0.1744,-0.8196,1,26.2079,190.0458,72.2113,-24.2228,0.6258,12.5821,13.2080,8.7151,9.0279,-0.3128,90.9332,93.8644,93.8644,88.2870,75.8456,27.5368,8.7151,0.8599,-0.1217,9.7800,352966017159.8226,268030690000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,96.0970,1.0518,52.8462,0.2515,12.6335,1038.1100,11.9531,1.1463,70.4611,1044.8450,1043.4350,1042.0250,998.3614,6307552834.4407
2009-09-14,1046.0350,1046.7388,1047.1366,1049.2624,1049.0851,1046.0350,1038.5347,1124.2056,958.8634,1047.3768,93.1629,-2.7139,59.8636,75.6171,5.2000,86.3257,0.4980,1.0050,0.5213,1046.0350,1013.4855,-0.1742,-0.8195,1,24.8536,190.0331,79.7759,2.6018,1.3345,12.9158,14.2502,8.4734,8.9285,-0.4551,94.8346,95.6665,95.6665,98.7125,64.4686,65.8690,8.4734,0.8344,0.6235,14.7400,357675346988.5823,273010300000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,28.3567,13.2085,23.6644,3.5258,6.3168,1042.3700,13.3466,1.2719,76.1475,1052.6450,1046.0350,1039.4250,1001.3506,7225458288.9843
2009-09-15,1050.9850,1050.6663,1051.5333,1052.8166,1052.6331,1050.9850,1044.7993,1123.3836,959.8011,1051.2070,95.5526,-16.2074,64.2217,62.0427,9.9000,91.1053,0.9494,1.0095,0.4482,1050.9850,1015.9641,-0.1066,-0.7785,1,23.5097,186.1189,53.5375,24.4675,1.8009,13.3660,15.1669,8.6564,8.9733,-0.3169,93.8844,92.1221,92.1221,89.3669,59.6346,85.4981,8.6564,0.8511,0.2853,12.6200,360518148784.4420,279195920000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,68.5799,6.7890,36.4254,1.7629,9.4584,1045.5200,12.9833,1.2334,75.1562,1054.2750,1050.9850,1047.6949,1004.7378,7848633065.5270
2009-09-16,1060.6950,1062.7288,1063.3833,1067.4664,1068.2676,1060.6950,1055.4485,1122.5711,960.8907,1061.7494,98.9955,-0.0000,77.3023,70.7620,19.4200,97.9909,1.8507,1.0185,0.7525,1060.6950,1018.9644,0.2244,-0.5304,1,22.2896,167.0306,21.8548,33.0506,2.9063,14.0926,16.9989,9.6040,9.0490,0.5550,94.6050,96.0265,96.0265,100.0000,83.7890,100.0000,9.6040,0.9420,0.9295,16.1300,367311678784.4420,285989450000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,90.3829,3.0276,59.9355,0.8814,17.4492,1056.0900,14.5566,1.3620,76.5731,1076.8250,1060.6950,1044.5650,1008.8420,9551633831.7921
2009-09-17,1067.1250,1064.5696,1066.5800,1066.7624,1066.1812,1067.1250,1057.6073,1121.7679,961.9367,1065.7878,75.3461,-42.3745,85.7470,81.5246,12.8600,50.6923,1.2217,1.0122,0.5263,1067.1250,1023.1318,0.6849,-0.0309,1,21.2079,136.7703,-2.8870,34.9718,3.1097,14.8700,17.9797,10.6071,9.2305,1.3765,92.2754,88.6776,88.6776,76.6658,61.8327,0.0000,10.6071,1.0376,-0.1754,13.5701,364859678806.6224,279321340000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,94.1916,1.5669,52.3865,0.4407,14.7346,1063.8200,14.0634,1.3199,70.4376,1070.3950,1067.1250,1063.8550,1014.2346,8599803803.9768
2009-09-18,1066.8950,1067.0566,1067.3634,1068.6165,1068.2118,1066.8950,1057.7369,1120.9741,963.0003,1067.9831,82.5222,-47.6782,89.9693,87.8581,-0.4600,65.0444,-0.0430,0.9996,0.3708,1066.8950,1027.7055,0.7131,0.0085,1,20.1951,134.5102,-16.5719,27.9825,3.1179,15.6495,18.7674,14.0586,9.7376,4.3210,90.5010,86.7991,86.7991,83.7315,43.4479,30.3436,14.0586,1.3720,0.2345,7.2500,365486269284.1755,284929310000.0000,66.6667,0.0000,50.0000,50.0000,100.0000,94.1916,1.0339,34.5666,0.2204,7.3673,1067.9850,10.6567,0.9975,70.0905,1069.7051,1066.8950,1064.0850,1020.2882,7627988144.1850
2009-09-21,1066.4800,1065.4589,1065.8734,1065.4463,1064.7872,1066.4800,1057.8765,1120.1893,964.0169,1066.6470,47.0458,-48.7906,60.2460,75.1076,-0.8300,-5.9084,-0.0779,0.9992,0.1216,1066.4800,1031.5549,0.5373,-0.2164,1,19.2301,147.4968,-13.1929,21.0388,2.5846,16.2956,18.8803,17.8871,10.6653,7.2219,83.8421,76.0495,76.0495,67.7512,10.1145,0.0000,17.8871,1.7423,-0.2525,10.8401,367638835070.0580,280314030000.0000,-66.6667,100.0000,0.0000,-100.0000,54.9688,30.5226,32.1920,17.1358,6.9202,3.6837,1064.4900,10.7484,1.0096,67.5633,1070.1201,1066.4800,1062.8400,1025.7363,7221881020.3069
2009-09-22,1068.1600,1069.5930,1069.3267,1070.9668,1071.2093,1068.1600,1058.7704,1119.4138,965.0934,1069.2890,80.0433,-13.1499,50.8792,55.5626,3.3600,60.0867,0.3145,1.0031,0.2125,1068.1600,1034.8829,0.2509,-0.5071,1,18.3697,165.4720,-4.5243,18.1813,2.4131,16.8989,19.3119,20.9899,12.0020,8.9879,80.6475,79.0940,79.0940,85.7992,31.2873,63.5183,20.9899,2.0393,0.7118,9.1500,369861253927.5695,285560630000.0000,66.6667,50.0000,100.0000,50.0000,53.3752,41.5124,17.3889,42.0730,3.4601,8.3719,1065.6350,9.9492,0.9284,73.1897,1075.1600,1068.1600,1061.1600,1030.6397,7106344922.4462
2009-09-23,1066.2650,1063.7777,1064.4667,1062.2972,1061.4265,1066.2650,1058.8485,1118.6470,966.0511,1065.1394,27.4024,-97.5710,61.3235,56.1014,-3.7900,-45.1953,-0.3560,0.9964,-0.1143,1066.2650,1037.3295,0.0202,-0.6927,1,17.6917,178.8435,-2.0688,20.3948,1.3364,17.2330,18.5693,21.5750,13.3963,8.1787,70.4455,56.1930,56.1930,15.0288,21.1728,0.0000,21.5750,2.0899,-0.5982,19.7600,364598070339.7195,280028700000.0000,-66.6667,0.0000,100.0000,100.0000,48.7575,71.7678,5.8233,35.4297,1.7301,10.5259,1070.2700,14.8546,1.4002,59.6037,1077.0551,1066.2650,1055.4750,1035.0527,4738399475.1467
2009-09-24,1055.8250,1055.1126,1054.1434,1051.7307,1050.8067,1055.8250,1055.2625,1117.8883,966.8984,1056.4448,12.2882,-85.6267,55.1976,58.2605,-20.8800,-75.4236,-1.9484,0.9805,-0.4612,1055.8250,1039.5842,-0.3560,-0.9125,1,17.2296,200.8537,-10.4300,19.6639,-0.2096,17.1806,16.9710,21.3405,14.7991,6.5413,57.8958,38.4004,38.4004,14.3733,21.1728,0.0000,21.3405,2.0624,-0.5763,20.4401,361748318014.6523,274523090000.0000,-66.6667,100.0000,50.0000,-50.0000,-0.0000,49.0716,43.6470,14.9114,15.4051,5.2629,1063.0000,17.6473,1.6795,52.4573,1065.9150,1055.8250,1045.7350,1040.0134,2432191554.6258
2009-09-25,1047.5800,1047.9575,1046.5133,1044.4452,1044.0937,1047.5800,1050.4258,1117.1372,967.6732,1048.2223,7.2296,-87.2215,60.0719,57.6347,-16.4900,-85.5408,-1.5544,0.9845,-0.5958,1047.5800,1042.0042,-0.5610,-0.9820,1,16.9709,214.1260,-16.3075,13.2086,-1.7326,16.7474,15.0148,20.4149,16.1259,4.2889,35.7130,12.5457,12.5457,8.2349,0.0000,0.0000,20.4149,1.9695,-0.4146,12.2999,359593694516.8502,270016000000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,64.9463,41.3476,8.7870,12.3825,2.6315,1053.7300,14.9736,1.4337,44.4166,1053.9800,1047.5800,1041.1800,1080.1500,582072514.6915
2009-09-28,1053.6800,1057.9725,1056.7800,1060.1401,1061.9162,1053.6800,1052.0381,1116.3946,968.6263,1054.9414,72.6566,-8.9734,47.7344,53.9032,12.2000,45.3131,1.1610,1.0116,0.0742,1053.6800,1045.0716,-0.7027,-1.0000,1,16.8939,224.6438,-16.1546,7.0550,-1.5621,16.3569,14.7948,19.8460,17.3692,2.4768,25.7109,26.1866,26.1866,55.9516,29.9518,89.8553,19.8460,1.9107,0.8911,20.7500,362509197866.3439,273742950000.0000,66.6667,50.0000,0.0000,-50.0000,45.5334,35.3970,17.3309,36.3227,6.1912,12.9758,1053.1500,17.8618,1.6804,51.7464,1072.2800,1053.6800,1035.0800,1079.7602,699950108.2217
2009-09-29,1061.7950,1059.7308,1061.4000,1061.0394,1061.3452,1061.7950,1054.4510,1115.6604,969.5461,1059.2017,61.5876,-37.1700,51.8711,49.8028,16.2300,23.1753,1.5540,1.0155,0.1900,1061.7950,1048.4097,-0.8048,-0.9888,1,16.9683,233.5900,-15.8604,2.6576,-1.6737,15.9385,14.2648,20.0099,18.5254,1.4844,25.5839,38.0194,38.0194,49.8716,57.6458,83.0820,20.0099,1.9240,-0.2612,11.7900,359893618481.7550,268793050000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,56.0078,10.4399,37.0226,3.0956,10.9779,1057.5000,14.8259,1.3979,48.7192,1064.1650,1061.7950,1059.4250,1079.3743,-147688872.0870
2009-09-30,1058.8450,1057.9636,1058.2566,1057.8107,1057.4255,1058.8450,1055.6194,1114.9342,970.4215,1058.6833,42.3624,-54.1686,46.0991,48.9851,-5.9000,-15.2753,-0.5550,0.9944,0.0440,1058.8450,1051.4546,-0.8890,-0.9524,1,17.1477,242.7510,-17.8799,-2.4196,-2.0265,15.4319,13.4054,19.4430,19.5072,-0.0643,39.3737,53.9152,53.9152,55.9225,75.5450,53.6977,19.4430,1.8673,-0.2327,16.9301,361413673468.8611,262794190000.0000,-66.6667,0.0000,50.0000,50.0000,45.3743,40.3270,40.6468,17.2847,12.9078,5.4889,1058.0450,15.8780,1.5021,48.1829,1062.3750,1058.8450,1055.3149,1078.9923,2629847.5101
2009-10-01,1043.4650,1039.2212,1038.9266,1032.9228,1030.7458,1043.4650,1044.1663,1114.2146,971.0158,1042.5683,7.2839,-98.8217,62.5818,54.3405,-30.7600,-85.4322,-2.9002,0.9710,-0.7792,1043.4650,1053.3537,-0.9734,-0.8503,0,17.3893,256.7538,-14.7525,-11.0220,-4.0198,14.4269,10.4071,17.4735,19.8866,-2.4132,42.5104,35.5966,35.5966,0.9958,45.6209,0.0830,17.4735,1.6780,-0.9843,27.6300,355804212253.9133,257002740000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,79.0645,53.9531,6.3080,23.4739,2.7445,1046.4250,21.7540,2.1123,39.1729,1070.6949,1043.4650,1016.2350,1078.6141,-1720943776.2753
2009-10-02,1027.5300,1029.8804,1026.7566,1024.6673,1024.3034,1027.5300,1035.7413,1113.5013,971.5577,1030.0919,5.6808,-84.9544,75.2215,68.9017,-31.8700,-88.6385,-3.0149,0.9699,-0.9240,1027.5300,1053.5961,-0.9979,-0.7514,1,17.6878,266.2896,4.1553,-15.3515,-5.4861,13.0554,7.5693,13.9562,19.4499,-5.4937,37.3382,22.5027,22.5027,10.5898,17.9269,0.0000,13.9562,1.3404,-0.4225,10.6500,355736025197.7092,251419500000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,87.8612,65.5380,4.2348,21.2369,1.3722,1037.4300,16.2020,1.5804,41.9628,1032.1700,1027.5300,1022.8900,1077.6308,-2291288524.2274
2009-10-05,1032.8350,1036.9334,1035.3766,1037.5468,1039.3676,1032.8350,1036.4433,1112.7950,972.2467,1033.6383,61.4508,-9.3681,42.0078,58.6147,10.6100,22.9016,1.0302,1.0103,-0.2322,1032.8350,1053.5561,-0.9634,-0.4917,1,18.0355,285.5501,16.9139,-6.6571,-5.2634,11.7396,6.4762,11.5058,18.3961,-6.8903,25.2418,17.6260,17.6260,41.2924,33.2794,99.7553,11.5058,1.1047,0.8157,17.3700,358951586826.2352,255732810000.0000,66.6667,50.0000,0.0000,-50.0000,43.8481,8.7940,31.6289,37.7282,10.6184,12.6661,1031.2650,16.7860,1.6133,48.4217,1048.0850,1032.8350,1017.5850,1075.9004,-1293179173.4743
2009-10-06,1047.5900,1048.7911,1049.9666,1052.9481,1054.7363,1047.5900,1044.5663,1112.0964,973.0715,1045.8567,81.6939,-16.8353,53.0748,47.5413,29.5100,63.3878,2.8784,1.0288,0.4566,1047.5900,1053.6095,-0.8070,-0.1531,0,18.3503,306.1951,3.9440,1.8644,-4.0448,10.7284,6.6835,9.3822,17.0413,-7.6591,28.0324,43.9684,43.9684,80.0229,66.5851,100.0000,9.3822,0.8999,0.6854,20.0901,360816363293.1431,260762650000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,64.1418,14.3975,65.9049,5.3092,24.3031,1043.2350,18.4380,1.7481,51.3707,1061.8500,1047.5900,1033.3300,1074.2218,-173962002.0160
